,co2,co2_detrended,rising
1979-12-29,337.4,-0.2598989727572416,True
1980-01-05,337.6,-0.08729184999634754,True
1980-01-12,337.4,-0.31469245234239906,True
1980-01-19,338.3,0.5578992344166522,True
1980-01-26,338.4,0.6304832244820204,True
1980-02-02,338.0,0.20305953204410798,True
1980-02-09,338.1,0.2756281712827331,True
1980-02-16,338.6,0.7481891563667773,True
1980-02-23,338.2,0.32074250145444694,True
1980-03-01,339.3,1.393288220693421,True
1980-03-08,339.5,1.5658263282202824,True
1980-03-15,340.0,2.038356838161178,True
1980-03-22,340.5,2.5108797646312837,True
1980-03-29,341.0,2.9833951217352137,True
1980-04-05,340.4,2.3559029235667595,True
1980-04-12,340.9,2.8284031842089234,True
1980-04-19,340.7,2.6008959177341353,True
1980-04-26,341.0,2.873381138203854,True
1980-05-03,341.5,3.345858859668965,True
1980-05-10,341.3,3.118329096169532,True
1980-05-17,341.3,3.090791861734999,True
1980-05-24,340.9,2.6632471703838405,False
1980-05-31,341.7,3.4356950361240592,False
1980-06-07,341.3,3.0081354729528016,False
1980-06-14,341.3,2.9805684948563567,False
1980-06-21,340.8,2.452994115810384,False
1980-06-28,340.4,2.025412349779856,False
1980-07-05,340.4,1.9978232107189342,False
1980-07-12,339.7,1.2702267125710591,False
1980-07-19,338.5,0.04262286926888237,False
1980-07-26,338.9,0.4150116947343463,False
1980-08-02,337.9,-0.6126067971212592,False
1980-08-09,337.7,-0.8402325923975127,False
1980-08-16,337.7,-0.8678656772046907,False
1980-08-23,337.7,-0.8955060376638357,False
1980-08-30,337.0,-1.6231536599066203,False
1980-09-06,336.6,-2.050808530075585,False
1980-09-13,335.7,-2.978470634324026,False
1980-09-20,335.2,-3.5061399588157656,False
1980-09-27,336.0,-2.7338164897256547,True
1980-10-04,335.8,-2.9615002132390487,True
1980-10-11,335.8,-2.9891911155522166,True
1980-10-18,336.1,-2.7168891828720803,True
1980-10-25,336.4,-2.4445944014163388,True
1980-11-01,336.6,-2.2723067574132756,True
1980-11-08,336.9,-2.0000262371021904,True
1980-11-15,337.1,-1.8277528267328762,True
1980-11-22,337.3,-1.6554865125661422,True
1980-11-29,337.4,-1.5832272808731886,True
1980-12-06,337.7,-1.3109751179362092,True
1980-12-13,338.1,-0.9387300100480047,True
1980-12-20,338.3,-0.7664919435122783,True
1980-12-27,338.7,-0.39426090464331764,True
1981-01-03,338.9,-0.22203687976622177,True
1981-01-10,339.1,-0.04981985521669685,True
1981-01-17,339.3,0.1223901826584779,True
1981-01-24,339.3,0.09459324750218912,True
1981-01-31,339.5,0.26678935294631856,True
1981-02-07,340.5,1.238978512612107,True
1981-02-14,340.0,0.7111607401099604,True
1981-02-21,340.2,0.8833360490397126,True
1981-02-28,341.1,1.7555044529902943,True
1981-03-07,340.7,1.3276659655400067,True
1981-03-14,341.0,1.5998206002562938,True
1981-03-21,341.8,2.3719683706959813,True
1981-03-28,342.1,2.64410929040514,True
1981-04-04,342.4,2.9162433729189274,True
1981-04-11,342.4,2.8883706317620295,True
1981-04-18,342.7,3.160491080448196,True
1981-04-25,342.3,2.7326047324805245,True
1981-05-02,342.9,3.3047116013513005,True
1981-05-09,343.0,3.3768117005421914,True
1981-05-16,342.8,3.148905043523996,False
1981-05-23,342.7,3.0209916437568154,False
1981-05-30,342.7,2.9930715146900297,False
1981-06-06,342.6,2.8651446697622873,False
1981-06-13,342.5,2.7372111224013906,False
1981-06-20,341.8,2.0092708860246375,False
1981-06-27,341.6,1.781323974038287,False
1981-07-04,341.0,1.1533703998380815,False
1981-07-11,340.8,0.9254101768088958,False
1981-07-18,339.7,-0.20255668167504837,False
1981-07-25,340.2,0.26946983774973887,False
1981-08-01,339.5,-0.45851025156412106,False
1981-08-08,338.9,-1.0864969362746137,False
1981-08-15,338.4,-1.6144902030505364,False
1981-08-22,337.5,-2.5424900385713727,False
1981-08-29,337.7,-2.3704964295275204,False
1981-09-05,337.2,-2.898509362619791,False
1981-09-12,337.0,-3.126528824559955,False
1981-09-19,336.7,-3.454554802070618,False
1981-09-26,335.9,-4.2825872818849575,False
1981-10-03,336.3,-3.910626250746816,True
1981-10-10,336.6,-3.6386716954110057,True
1981-10-17,337.1,-3.1667236026429464,True
1981-10-24,337.2,-3.0947819592188353,True
1981-10-31,337.5,-2.8228467519255673,True
1981-11-07,337.8,-2.5509179675607925,True
1981-11-14,338.1,-2.278995592932972,True
1981-11-21,338.5,-1.9070796148612317,True
1981-11-28,339.3,-1.1351700201753943,True
1981-12-05,339.2,-1.263266795716163,True
1981-12-12,339.4,-1.0913699283348706,True
1981-12-19,339.6,-0.9194794048935364,True
1981-12-26,340.2,-0.34759521226521883,True
1982-01-02,340.2,-0.37571733733335577,True
1982-01-09,340.3,-0.30384576699225363,True
1982-01-16,340.7,0.0680195118529241,True
1982-01-23,341.1,0.43987851228644104,True
1982-01-30,341.2,0.5117312473817037,True
1982-02-06,341.9,1.1835777302014208,True
1982-02-13,341.1,0.3554179737976142,True
1982-02-20,341.1,0.3272519912114831,True
1982-02-27,342.1,1.2990797954735172,True
1982-03-06,342.6,1.7709013996034173,True
1982-03-13,342.6,1.7427168166102547,True
1982-03-20,342.7,1.8145260594922092,True
1982-03-27,342.8,1.8863291412369563,True
1982-04-03,342.9,1.9581260748211662,True
1982-04-10,343.3,2.329916873210948,True
1982-04-17,343.5,2.501701549361485,True
1982-04-24,344.2,3.1734801162174904,True
1982-05-01,343.8,2.745252586712752,True
1982-05-08,343.6,2.5170189737702913,False
1982-05-15,344.2,3.0887792903025115,False
1982-05-22,344.1,2.960533549210993,False
1982-05-29,344.1,2.932281763386584,False
1982-06-05,343.4,2.204023945709366,False
1982-06-12,343.5,2.2757601090488606,False
1982-06-19,343.4,2.147490266263503,False
1982-06-26,342.9,1.6192144302013958,False
1982-07-03,342.5,1.1909326136996583,False
1982-07-10,342.0,0.6626448295845648,False
1982-07-17,342.0,0.6343510906719416,False
1982-07-24,341.8,0.40605140976668963,False
1982-07-31,341.3,-0.12225420033706769,False
1982-08-07,340.5,-0.950565726855757,False
1982-08-14,340.0,-1.478883157016753,False
1982-08-21,339.7,-1.807206478058049,False
1982-08-28,338.3,-3.23553567722837,False
1982-09-04,338.8,-2.7638707417872297,False
1982-09-11,338.6,-2.9922116590049654,False
1982-09-18,337.8,-3.8205584161624984,False
1982-09-25,336.9,-4.748911000551573,True
1982-10-02,337.3,-4.377269399474585,False
1982-10-09,338.0,-3.7056336002448234,True
1982-10-16,337.6,-4.134003590186239,True
1982-10-23,337.9,-3.8623793566334825,True
1982-10-30,338.7,-3.090760886932003,True
1982-11-06,338.4,-3.419148168437914,True
1982-11-13,339.2,-2.6475411885182325,True
1982-11-20,339.7,-2.175939934550513,True
1982-11-27,339.8,-2.1043443939231565,True
1982-12-04,339.8,-2.13275455403533,True
1982-12-11,340.4,-1.5611704022969661,True
1982-12-18,340.7,-1.289591926128594,True
1982-12-25,340.8,-1.2180191129615423,True
1983-01-01,340.9,-1.1464519502379744,True
1983-01-08,341.4,-0.6748904254106947,True
1983-01-15,341.5,-0.6033345259432394,True
1983-01-22,341.2,-0.9317842393100477,True
1983-01-29,341.7,-0.46023955299602903,True
1983-02-05,342.0,-0.1887004544970523,True
1983-02-12,342.7,0.4828330686803497,True
1983-02-19,342.5,0.25436102901892355,True
1983-02-26,342.8,0.5258834389906042,True
1983-03-05,342.3,-0.0025996889433486103,True
1983-03-12,342.5,0.16891165766759286,True
1983-03-19,344.0,1.640417491263122,True
1983-03-26,343.8,1.4119178242723933,True
1983-04-02,344.0,1.5834126691134998,True
1983-04-09,344.8,2.3549020381941546,True
1983-04-16,345.0,2.526385943911066,True
1983-04-23,345.3,2.7978643986502902,True
1983-04-30,345.4,2.8693374147871396,True
1983-05-07,345.4,2.840805004686274,True
1983-05-14,345.7,3.1122671807014513,True
1983-05-21,345.8,3.183723955175765,False
1983-05-28,345.7,3.055175340441565,False
1983-06-04,345.6,2.926621348820561,False
1983-06-11,345.6,2.898061992623525,False
1983-06-18,345.0,2.2694972841506456,False
1983-06-25,344.9,2.1409272356912084,False
1983-07-02,344.7,1.9123518595240512,False
1983-07-09,344.5,1.683771167916973,False
1983-07-16,343.7,0.8551851731270972,False
1983-07-23,343.6,0.7265938874010089,False
1983-07-30,342.6,-0.30200267702576866,False
1983-08-06,343.0,0.06939549207180562,False
1983-08-13,341.7,-1.2592115930921182,False
1983-08-20,342.1,-0.887823920313906,False
1983-08-27,341.8,-1.2164414774010197,False
1983-09-03,339.9,-3.145064252171437,False
1983-09-10,339.9,-3.1736922324538455,False
1983-09-17,339.8,-3.302325406087732,False
1983-09-24,339.9,-3.23096376092343,False
1983-10-01,339.8,-3.3596072848217773,True
1983-10-08,339.7,-3.4882559656546164,True
1983-10-15,340.1,-3.1169097913042947,True
1983-10-22,340.2,-3.0455687496641417,True
1983-10-29,340.3,-2.9742328286379234,True
1983-11-05,340.8,-2.5029020161404105,True
1983-11-12,341.0,-2.3315763000970264,True
1983-11-19,341.1,-2.2602556684439037,True
1983-11-26,341.7,-1.6889401091280547,True
1983-12-03,341.8,-1.6176296101068601,True
1983-12-10,342.8,-0.6463241593489215,True
1983-12-17,343.3,-0.17502374483331096,True
1983-12-24,343.6,0.0962716454502015,True
1983-12-31,343.4,-0.13243797649914768,True
1984-01-07,343.7,0.13884740130743012,True
1984-01-14,343.4,-0.1898722091521563,True
1984-01-21,343.5,-0.11859679591077565,True
1984-01-28,344.1,0.45267365298809636,True
1984-02-04,344.3,0.6239391494900133,True
1984-02-11,344.5,0.795199705530024,True
1984-02-18,344.3,0.5664553330323656,True
1984-02-25,344.6,0.8377060439104298,True
1984-03-03,344.8,1.0089518500670351,True
1984-03-10,344.9,1.0801927633940522,True
1984-03-17,345.4,1.5514287957728925,True
1984-03-24,345.6,1.7226599590740648,True
1984-03-31,345.96000000000004,2.053886265157246,True
1984-04-07,346.32,2.3851077258714213,True
1984-04-14,346.68,2.716324353055029,True
1984-04-21,347.03999999999996,3.047536158535479,True
1984-04-28,347.4,3.3787431541297224,True
1984-05-05,347.4,3.3499453516437825,True
1984-05-12,347.7,3.621142762872921,False
1984-05-19,347.3,3.1923353996018022,False
1984-05-26,347.0,2.863523273604244,False
1984-06-02,347.0,2.834706396643355,False
1984-06-09,347.0,2.8058847804715015,False
1984-06-16,346.8,2.5770584368303275,False
1984-06-23,346.3,2.0482273774507007,False
1984-06-30,346.2,1.9193916140527563,False
1984-07-07,345.8,1.4905511583459656,False
1984-07-14,345.4,1.0617060220288863,False
1984-07-21,345.2,0.832856216789537,False
1984-07-28,344.4,0.004001754305022587,False
1984-08-04,344.0,-0.4248573537580569,False
1984-08-11,344.1,-0.353721095744163,False
1984-08-18,343.1,-1.3825894600083188,False
1984-08-25,342.0,-2.5114624349162114,False
1984-09-01,341.6,-2.94034000884443,False
1984-09-08,340.6,-3.969222170180217,False
1984-09-15,341.3,-3.2981089073215912,True
1984-09-22,341.3,-3.327000208677248,True
1984-09-29,340.8,-3.855896062666659,True
1984-10-06,341.1,-3.584796457720074,True
1984-10-13,341.3,-3.413701382278475,True
1984-10-20,341.9,-2.84261082479361,True
1984-10-27,341.6,-3.1715247737277537,True
1984-11-03,342.0,-2.800443217554232,True
1984-11-10,342.6,-2.2293661447569093,True
1984-11-17,343.1,-1.7582935438304617,True
1984-11-24,343.7,-1.1872254032803653,True
1984-12-01,343.6,-1.3161617116226125,True
1984-12-08,343.9,-1.045102457384246,True
1984-12-15,344.2,-0.7740476291028244,True
1984-12-22,344.5,-0.5029972153266158,True
1984-12-29,344.5,-0.5319512046149271,True
1985-01-05,344.7,-0.3609095855374562,True
1985-01-12,345.0,-0.0898723466748379,True
1985-01-19,345.0,-0.11883947661834782,True
1985-01-26,345.0,-0.147810963970187,True
1985-02-02,345.9,0.7232132026569502,True
1985-02-09,345.5,0.2942330346394897,True
1985-02-16,345.8,0.5652485433431593,True
1985-02-23,346.3,1.03625974012283,True
1985-03-02,346.7,1.407266636322845,True
1985-03-09,347.1,1.778269243276668,True
1985-03-16,347.5,2.1492675723069397,True
1985-03-23,347.7,2.320261634725796,True
1985-03-30,348.2,2.791251441834504,True
1985-04-06,348.0,2.5622370049234746,True
1985-04-13,348.0,2.533218335272636,True
1985-04-20,348.5,3.0041954441509233,True
1985-04-27,348.8,3.2751683428166984,True
1985-05-04,348.8,3.246137042517489,True
1985-05-11,349.3,3.7171015544901707,True
1985-05-18,349.1,3.488061889960761,False
1985-05-25,348.1,2.459018060144615,False
1985-06-01,349.0,3.3299700762463544,False
1985-06-08,348.4,2.7009179494598357,False
1985-06-15,348.2,2.4718616909681828,False
1985-06-22,347.9,2.142801311943799,False
1985-06-29,347.4,1.6137368235482654,False
1985-07-06,346.9,1.0846682369325436,False
1985-07-13,346.8,0.9555955632368409,False
1985-07-20,346.4,0.5265188135903713,False
1985-07-27,345.7,-0.20256200088800824,False
1985-08-03,345.2,-0.7316468690904117,False
1985-08-10,344.7,-1.260735779919628,False
1985-08-17,344.5,-1.4898287222892463,False
1985-08-24,344.3,-1.7189256851234518,False
1985-08-31,343.7,-2.3480266573574227,False
1985-09-07,344.2,-1.8771316279368193,False
1985-09-14,343.3,-2.8062405858181023,False
1985-09-21,342.4,-3.735353519968669,False
1985-09-28,342.1,-4.06447041936633,False
1985-10-05,342.4,-3.793591273000004,False
1985-10-12,342.5,-3.7227160698690227,True
1985-10-19,343.1,-3.151844798983575,True
1985-10-26,343.2,-3.0809774493647524,True
1985-11-02,343.3,-3.010114010044049,True
1985-11-09,343.7,-2.6392544700640883,True
1985-11-16,344.2,-2.1683988184779537,True
1985-11-23,344.6,-1.7975470443494714,True
1985-11-30,345.3,-1.126699136753416,True
1985-12-07,345.3,-1.155855084775169,True
1985-12-14,345.6,-0.8850148775108551,True
1985-12-21,345.1,-1.4141785040672517,True
1985-12-28,346.3,-0.24334595356214095,True
1986-01-04,346.4,-0.1725172151237757,True
1986-01-11,346.0,-0.6016922778911749,True
1986-01-18,346.2,-0.4308711310142712,True
1986-01-25,346.4,-0.26005376365367283,True
1986-02-01,346.2,-0.48924016498062883,True
1986-02-08,346.8,0.0815696758227773,True
1986-02-15,347.1,0.35237576956376415,True
1986-02-22,347.2,0.42317812703879554,True
1986-03-01,347.0,0.1939767590335464,True
1986-03-08,346.6,-0.23522832367689261,True
1986-03-15,347.2,0.33556288967156434,True
1986-03-22,349.1,2.2063504098325666,True
1986-03-29,348.8,1.8771342475487813,True
1986-04-05,349.2,2.2479144135522233,True
1986-04-12,349.4,2.4186909185642094,True
1986-04-19,349.3,2.2894637732953242,True
1986-04-26,350.2,3.160232988445273,True
1986-05-03,349.9,2.8309985747031305,True
1986-05-10,350.1,3.00176054274732,True
1986-05-17,350.2,3.0725189032452818,False
1986-05-24,350.1,2.9432736668539405,False
1986-05-31,350.1,2.914024844219284,False
1986-06-07,349.7,2.4847724459767733,False
1986-06-14,349.5,2.255516482750977,False
1986-06-21,349.4,2.1262569651557897,False
1986-06-28,348.9,1.5969939037943277,False
1986-07-05,348.6,1.267727309259044,False
1986-07-12,347.7,0.3384571921314432,False
1986-07-19,347.6,0.20918356298261642,False
1986-07-26,347.4,-0.02009356762744119,False
1986-08-02,346.6,-0.8493741891491027,False
1986-08-09,346.2,-1.2786582910438256,False
1986-08-16,345.5,-2.007945862783629,False
1986-08-23,345.6,-1.9372368938512636,False
1986-08-30,345.2,-2.366531373740372,False
1986-09-06,345.0,-2.595829291955056,False
1986-09-13,345.3,-2.325130638010421,False
1986-09-20,344.4,-3.2544354014322607,False
1986-09-27,344.5,-3.18374357175702,False
1986-10-04,343.9,-3.8130551385319222,False
1986-10-11,344.1,-3.6423700913148878,True
1986-10-18,343.9,-3.871688419674797,True
1986-10-25,344.5,-3.301010113190955,True
1986-11-01,345.1,-2.7303351614535813,True
1986-11-08,345.3,-2.559663554063718,True
1986-11-15,345.6,-2.2889952806328893,True
1986-11-22,345.7,-2.218330330783658,True
1986-11-29,346.4,-1.5476686941490811,True
1986-12-06,346.9,-1.0770103603730945,True
1986-12-13,346.7,-1.3063553191102528,True
1986-12-20,346.9,-1.1357035600261156,True
1986-12-27,347.0,-1.0650550727966106,True
1987-01-03,347.6,-0.49440984710872726,True
1987-01-10,348.3,0.17623212733997207,True
1987-01-17,348.2,0.046870860841124795,True
1987-01-24,347.9,-0.28249363632431823,True
1987-01-31,348.0,-0.21186135388614957,True
1987-02-07,347.9,-0.3412322815850075,True
1987-02-14,348.2,-0.07060640917217142,True
1987-02-21,348.5,0.2000162735903359,True
1987-02-28,349.4,1.0706357769297483,True
1987-03-07,348.8,0.4412521110625107,True
1987-03-14,349.2,0.8118652861942905,True
1987-03-21,349.7,1.282475312520205,True
1987-03-28,350.2,1.753082200224469,True
1987-04-04,350.8,2.323685959480599,True
1987-04-11,350.2,1.694286600451278,True
1987-04-18,351.1,2.564884133288672,True
1987-04-25,351.3,2.735478568133942,True
1987-05-02,351.4,2.806069915117746,True
1987-05-09,352.0,3.376658184359826,True
1987-05-16,351.7,3.0472433859693524,False
1987-05-23,351.9,3.217825530044479,False
1987-05-30,351.7,2.9884046266729456,False
1987-06-06,351.6,2.8589806859316127,False
1987-06-13,351.1,2.3295537178864834,False
1987-06-20,351.0,2.2001237325929424,False
1987-06-27,350.9,2.0706907400956425,False
1987-07-04,349.7,0.8412547504285044,False
1987-07-11,349.8,0.9118157736145918,False
1987-07-18,348.8,-0.11762618033361605,False
1987-07-25,349.5,0.5529288985855487,False
1987-08-01,349.0,0.023481020362964955,False
1987-08-08,348.1,-0.9059698050211864,False
1987-08-15,348.6,-0.43542356759741097,False
1987-08-22,348.0,-1.0648802574070828,False
1987-08-29,346.7,-2.3943398645021716,False
1987-09-05,347.0,-2.12380237894547,False
1987-09-12,346.6,-2.5532677908104233,False
1987-09-19,346.2,-2.982736090181504,False
1987-09-26,345.8,-3.4122072671535193,True
1987-10-03,345.7,-3.541681311832292,True
1987-10-10,346.3,-2.9711582143342525,True
1987-10-17,346.5,-2.800637964786688,True
1987-10-24,346.8,-2.5301205533274924,True
1987-10-31,346.9,-2.4596059701054287,True
1987-11-07,347.3,-2.0890942052798778,True
1987-11-14,347.6,-1.818585249021055,True
1987-11-21,348.1,-1.3480790915099305,True
1987-11-28,348.7,-0.7775757229380815,True
1987-12-05,348.6,-0.9070751335079308,True
1987-12-12,348.8,-0.7365773134326901,True
1987-12-19,349.1,-0.46608225293618943,True
1987-12-26,349.2,-0.39558994225308197,True
1988-01-02,349.7,0.07489962837126996,True
1988-01-09,350.2,0.5453864686807606,True
1988-01-16,350.2,0.5158705884086316,True
1988-01-23,350.7,0.9863519972771542,True
1988-01-30,351.2,1.4568307049980262,True
1988-02-06,351.8,2.027306721272282,True
1988-02-13,351.3,1.497780055790031,True
1988-02-20,351.5,1.668250718230695,True
1988-02-27,352.5,2.6387187182630214,True
1988-03-05,352.8,2.9091840655449914,True
1988-03-12,351.8,1.87964676972382,True
1988-03-19,351.7,1.7501068404359899,True
1988-03-26,352.2,2.2205642873072406,True
1988-04-02,353.1,3.091019119952591,True
1988-04-09,353.5,3.4614713479762713,True
1988-04-16,353.1,3.031920980971904,True
1988-04-23,354.0,3.902368028522176,True
1988-04-30,354.2,4.072812500199177,True
1988-05-07,353.7,3.5432544055641984,True
1988-05-14,354.3,4.113693754167855,True
1988-05-21,354.5,4.284130555549837,False
1988-05-28,354.2,3.9545648192393514,False
1988-06-04,354.1,3.824996554754705,False
1988-06-11,354.2,3.8954257716034704,False
1988-06-18,353.6,3.2658524792825574,False
1988-06-25,353.1,2.736276687278064,False
1988-07-02,353.0,2.6066984050652877,False
1988-07-09,352.5,2.0771176421089876,False
1988-07-16,352.6,2.147534407863077,False
1988-07-23,351.9,1.4179487117705776,False
1988-07-30,351.1,0.5883605632640752,False
1988-08-06,350.9,0.35876997176507075,False
1988-08-13,350.3,-0.2708230533153255,False
1988-08-20,350.4,-0.20041850257712213,False
1988-08-27,349.6,-1.0300163666306048,False
1988-09-03,349.3,-1.3596166360972575,False
1988-09-10,348.7,-1.9892193016090687,False
1988-09-17,348.9,-1.8188243538087931,False
1988-09-24,348.1,-2.6484317833498494,True
1988-10-01,348.8,-1.9780415808965586,True
1988-10-08,348.8,-2.0076537371239738,True
1988-10-15,348.6,-2.2372682427177324,True
1988-10-22,349.4,-1.4668850883743403,True
1988-10-29,349.2,-1.6965042648009785,True
1988-11-05,349.7,-1.2261257627156397,True
1988-11-12,349.8,-1.1557495728469007,True
1988-11-19,350.1,-0.8853756859343207,True
1988-11-26,350.4,-0.6150040927280997,True
1988-12-03,350.5,-0.5446347839890109,True
1988-12-10,351.0,-0.07426775048872969,True
1988-12-17,351.6,0.4960970169902339,True
1988-12-24,351.3,0.16645952765486527,True
1988-12-31,352.4,1.2368197907011904,True
1989-01-07,352.7,1.5071778153147193,True
1989-01-14,352.9,1.6775336106700252,True
1989-01-21,352.5,1.2478871859310061,True
1989-01-28,353.0,1.7182385502508737,False
1989-02-04,352.8,1.4885877127719596,True
1989-02-11,352.6,1.2589346826260908,True
1989-02-18,353.2,1.8292794689340326,True
1989-02-25,353.4,1.9996220808060912,True
1989-03-04,353.1,1.669962527341795,True
1989-03-11,353.4,1.9403008176296908,True
1989-03-18,353.5,2.010636960747945,True
1989-03-25,354.4,2.8809709657636517,True
1989-04-01,354.5,2.9513028417334226,True
1989-04-08,355.0,3.42163259770291,True
1989-04-15,355.4,3.791960242707205,True
1989-04-22,356.0,4.362285785770609,True
1989-04-29,355.9,4.232609235906523,True
1989-05-06,355.3,3.602930602117965,False
1989-05-13,355.8,4.073249893396792,False
1989-05-20,355.6,3.8435671187244225,False
1989-05-27,355.7,3.913882287071374,False
1989-06-03,355.8,3.9841954073975216,False
1989-06-10,355.0,3.1545064886519754,False
1989-06-17,354.8,2.9248155397730784,False
1989-06-24,354.9,2.9951225696883625,False
1989-07-01,354.5,2.5654275873148435,False
1989-07-08,354.7,2.7357306015586005,False
1989-07-15,353.8,1.8060316213149576,False
1989-07-22,353.1,1.0763306554686665,False
1989-07-29,353.2,1.146627712893462,False
1989-08-05,352.6,0.5169228024527683,False
1989-08-12,352.2,0.08721593299884489,False
1989-08-19,351.1,-1.042492886626519,False
1989-08-26,350.4,-1.7722036475925051,False
1989-09-02,350.7,-1.501916341078811,False
1989-09-09,350.2,-2.0316309582759686,False
1989-09-16,349.4,-2.861347490385299,False
1989-09-23,349.3,-2.9910659286187524,False
1989-09-30,349.7,-2.6207862641991255,True
1989-10-07,349.9,-2.450508488359901,True
1989-10-14,349.7,-2.6802325923453054,True
1989-10-21,350.2,-2.209958567410297,True
1989-10-28,350.4,-2.0396864048206567,True
1989-11-04,350.6,-1.8694160958527277,True
1989-11-11,351.2,-1.2991476317938577,True
1989-11-18,351.6,-0.9288810039418536,True
1989-11-25,351.4,-1.1586162036055043,True
1989-12-02,352.0,-0.5883532221041037,True
1989-12-09,352.1,-0.5180920507678479,True
1989-12-16,352.4,-0.24783268093779043,True
1989-12-23,352.5,-0.17757510396529597,True
1989-12-30,353.4,0.6926806887870498,True
1990-01-06,353.4,0.6629347059461566,True
1990-01-13,353.5,0.7331869561282929,True
1990-01-20,353.8,1.0034374479387225,True
1990-01-27,353.9,1.0736861899720793,True
1990-02-03,354.1,1.2439331908124132,True
1990-02-10,355.0,2.1141784590328143,True
1990-02-17,354.8,1.8844220031957093,True
1990-02-24,354.7,1.754663831852838,True
1990-03-03,355.7,2.7249039535451516,True
1990-03-10,354.9,1.8951423768028235,True
1990-03-17,355.8,2.765379110145375,True
1990-03-24,355.1,2.035614162081515,True
1990-03-31,355.9,2.8058475411092445,True
1990-04-07,356.1,2.976079255715831,True
1990-04-14,355.9,2.746309314377754,True
1990-04-21,356.6,3.416537725560829,True
1990-04-28,356.1,2.886764497720037,True
1990-05-05,357.3,4.056989639299729,True
1990-05-12,357.0,3.7272131587333774,True
1990-05-19,356.9,3.5974350644438005,False
1990-05-26,357.1,3.767655364843222,False
1990-06-02,357.0,3.637874068332735,False
1990-06-09,356.6,3.208091183303111,False
1990-06-16,355.6,2.178306718134081,False
1990-06-23,355.5,2.048520681194816,False
1990-06-30,355.7,2.2187330808437196,False
1990-07-07,355.5,1.988943925428316,False
1990-07-14,354.0,0.4591532232855684,False
1990-07-21,354.5,0.9293609827415708,False
1990-07-28,354.7,1.099567212111765,False
1990-08-04,353.5,-0.13022808029916177,False
1990-08-11,353.2,-0.4600248861973455,False
1990-08-18,352.9,-0.7898231972995973,False
1990-08-25,352.0,-1.7196230053334602,False
1990-09-01,350.9,-2.849424302037221,False
1990-09-08,350.7,-3.079227079159864,False
1990-09-15,351.3,-2.509031328461276,False
1990-09-22,350.9,-2.938837041711963,True
1990-09-29,350.9,-2.9686442106930713,True
1990-10-06,351.1,-2.7984528271966838,True
1990-10-13,351.0,-2.9282628830255817,True
1990-10-20,351.4,-2.5580743699932214,True
1990-10-27,351.4,-2.5878872799237342,True
1990-11-03,352.1,-1.9177016046521658,True
1990-11-10,352.6,-1.447517336024191,True
1990-11-17,353.0,-1.0773344658963424,True
1990-11-24,353.1,-1.0071529861356794,True
1990-12-01,353.6,-0.5369728886201415,True
1990-12-08,354.0,-0.16679416523851387,True
1990-12-15,353.8,-0.39661680789004095,True
