,co2,co2_detrended,rising
1990-12-22,354.5,0.2735591915150053,True
1990-12-29,354.8,0.5437338410558255,True
1991-01-05,354.2,-0.08609285119928245,True
1991-01-12,354.7,0.38407912280740675,True
1991-01-19,354.8,0.45424977112270426,True
1991-01-26,355.0,0.6244191017827916,True
1991-02-02,355.2,0.7945871228130841,True
1991-02-09,355.2,0.764753842228231,True
1991-02-16,356.4,1.9349192680321607,True
1991-02-23,355.8,1.3050834082181382,True
1991-03-02,356.4,1.8752462707684572,True
1991-03-09,357.2,2.6454078636550094,True
1991-03-16,357.6,3.0155681948386928,True
1991-03-23,356.9,2.2857272722696393,True
1991-03-30,357.9,3.255885103887465,True
1991-04-06,358.3,3.626041697620906,True
1991-04-13,357.8,3.0961970613878407,True
1991-04-20,359.1,4.3663512030956895,True
1991-04-27,359.2,4.436504130640856,True
1991-05-04,359.1,4.306655851909227,True
1991-05-11,358.9,4.076806374775742,False
1991-05-18,360.0,5.146955707104837,False
1991-05-25,359.0,4.117103856749964,False
1991-06-01,358.5,3.587250831553945,False
1991-06-08,358.4,3.4573966393489286,False
1991-06-15,358.2,3.227541287956228,False
1991-06-22,358.1,3.097684785186459,False
1991-06-29,357.7,2.6678271388394137,False
1991-07-06,357.2,2.1379683567043344,False
1991-07-13,356.5,1.4081084465594813,False
1991-07-20,355.2,0.07824741617253039,False
1991-07-27,355.3,0.14838527330044826,False
1991-08-03,354.8,-0.3814779743107124,False
1991-08-10,354.6,-0.6113423189254945,False
1991-08-17,353.7,-1.5412077528192185,False
1991-08-24,353.0,-2.271074268277914,False
1991-08-31,353.2,-2.100941857598457,False
1991-09-07,353.0,-2.330810513088295,False
1991-09-14,352.1,-3.260680227065791,False
1991-09-21,351.8,-3.5905509918599705,False
1991-09-28,351.6,-3.820422799810501,False
1991-10-05,351.7,-3.750295643268089,True
1991-10-12,352.1,-3.3801695145937174,True
1991-10-19,352.5,-3.0100444061596363,True
1991-10-26,352.7,-2.8399203103484183,True
1991-11-02,353.4,-2.169797219553516,True
1991-11-09,353.7,-1.8996751261792042,True
1991-11-16,353.5,-2.129554022640434,True
1991-11-23,353.8,-1.859433901362877,True
1991-11-30,354.3,-1.3893147547829585,True
1991-12-07,354.5,-1.219196575347894,True
1991-12-14,354.9,-0.8490793555155278,True
1991-12-21,355.2,-0.5789630877545164,True
1991-12-28,355.5,-0.30884776454433904,True
1992-01-04,355.6,-0.2387333783750023,True
1992-01-11,356.0,0.13138007825250497,True
1992-01-18,356.1,0.2014926128266552,True
1992-01-25,355.9,-0.02839576717502723,True
1992-02-01,356.0,0.04171494571454559,True
1992-02-08,356.7,0.7118247589513658,True
1992-02-15,357.3,1.281933679981023,True
1992-02-22,356.9,0.8520417162379772,True
1992-02-29,356.5,0.42214887514637667,True
1992-03-07,357.3,1.1922551641193309,True
1992-03-14,357.8,1.6623605905593308,True
1992-03-21,358.1,1.9324651618580901,True
1992-03-28,358.4,2.202568885396488,True
1992-04-04,358.5,2.272671768544967,True
1992-04-11,358.9,2.6427738186628744,True
1992-04-18,359.7,3.4128750430990067,True
1992-04-25,359.2,2.882975449191406,True
1992-05-02,359.6,3.253075044267348,True
1992-05-09,359.7,3.323173835643331,True
1992-05-16,358.6,2.1932718306252355,True
1992-05-23,359.6,3.1633690365080156,False
1992-05-30,360.2,3.733465460575985,False
1992-06-06,360.0,3.503561110102794,False
1992-06-13,359.4,2.873655992351246,False
1992-06-20,358.7,2.143750114573436,False
1992-06-27,358.4,1.8138434840107038,False
1992-07-04,358.4,1.7839361078937372,False
1992-07-11,357.2,0.5540279934423324,False
1992-07-18,356.3,-0.37588085213434397,False
1992-07-25,356.1,-0.6057904216379484,False
1992-08-01,354.9,-1.8357007078808465,False
1992-08-08,355.3,-1.4656117036859655,False
1992-08-15,355.3,-1.4955234018873398,False
1992-08-22,354.5,-2.3254357953294402,False
1992-08-29,354.3,-2.5553488768675265,False
1992-09-05,353.5,-3.3852626393677383,False
1992-09-12,353.6,-3.315177075706856,False
1992-09-19,352.3,-4.645092178772359,False
1992-09-26,352.7,-4.275007941462604,False
1992-10-03,353.6,-3.404924356686479,True
1992-10-10,353.3,-3.7348414173638957,True
1992-10-17,353.2,-3.864759116425205,True
1992-10-24,353.5,-3.5946774468117155,True
1992-10-31,353.5,-3.624596401475401,True
1992-11-07,353.9,-3.254515973379,True
1992-11-14,353.8,-3.384436155495848,True
1992-11-21,354.5,-2.714356940810262,True
1992-11-28,354.6,-2.6442783223171773,True
1992-12-05,354.8,-2.474200293022193,True
1992-12-12,355.3,-2.004122845941822,True
1992-12-19,355.4,-1.934045974103185,True
1992-12-26,355.9,-1.4639696705441452,True
1993-01-02,356.2,-1.1938939283133436,True
1993-01-09,356.9,-0.5238187404701762,True
1993-01-16,356.7,-0.7537441000848162,True
1993-01-23,356.6,-0.8836700002379985,True
1993-01-30,357.0,-0.5135964340215082,True
1993-02-06,356.6,-0.9435233945375217,True
1993-02-13,357.2,-0.37345087489927664,True
1993-02-20,357.3,-0.3033788682304248,True
1993-02-27,357.6,-0.033307367665656784,True
1993-03-06,358.3,0.6367636336498208,True
1993-03-13,358.5,0.8068341425598646,True
1993-03-20,358.1,0.37690416589776987,True
1993-03-27,358.8,1.0469737104859291,True
1993-04-03,359.1,1.3170427831361167,True
1993-04-10,358.8,0.9871113906493747,True
1993-04-17,359.4,1.5571795398158201,True
1993-04-24,360.0,2.1272472374151903,True
1993-05-01,359.6,1.6973144902160584,True
1993-05-08,359.7,1.7673813049764817,True
1993-05-15,360.7,2.737447688443865,False
1993-05-22,360.6,2.607513647354665,False
1993-05-29,360.3,2.277579188434686,False
1993-06-05,359.7,1.6476443183989886,False
1993-06-12,359.9,1.817709043951936,False
1993-06-19,359.3,1.1877733717871592,False
1993-06-26,359.1,0.9578373085875,False
1993-07-03,357.9,-0.27209913897513616,False
1993-07-10,358.0,-0.2020359642390872,False
1993-07-17,358.1,-0.131973160553855,False
1993-07-24,356.6,-1.6619107212795825,False
1993-07-31,356.5,-1.7918486397871902,False
1993-08-07,355.8,-2.5217869094581147,False
1993-08-14,355.9,-2.451725523684786,False
1993-08-21,354.9,-3.481664475870275,False
1993-08-28,354.7,-3.7116037594283284,False
1993-09-04,354.3,-4.141543367783584,False
1993-09-11,353.2,-5.2714832943713645,False
1993-09-18,353.8,-4.701423532637591,True
1993-09-25,353.8,-4.731364076039142,True
1993-10-02,353.8,-4.761304918043493,True
1993-10-09,353.8,-4.7912460521288835,True
1993-10-16,354.0,-4.621187471784424,True
1993-10-23,354.4,-4.251129170509785,True
1993-10-30,354.3,-4.381071141815369,True
1993-11-06,354.7,-4.011013379222504,True
1993-11-13,355.1,-3.6409558762630923,True
1993-11-20,355.6,-3.170898626479925,True
1993-11-27,356.0,-2.800841623426379,True
1993-12-04,356.2,-2.6307848606666084,True
1993-12-11,356.5,-2.36072833177559,True
1993-12-18,356.9,-1.9906720303389989,True
1993-12-25,357.5,-1.4206159499531736,True
1994-01-01,358.1,-0.8505600842253216,True
1994-01-08,358.1,-0.8805044267733138,True
1994-01-15,358.4,-0.6104489712258214,True
1994-01-22,358.3,-0.7403937112221115,True
1994-01-29,358.7,-0.37033864041239895,True
1994-02-05,358.4,-0.7002837524574375,True
1994-02-12,358.6,-0.5302290410288037,True
1994-02-19,359.0,-0.16017449980898846,True
1994-02-26,359.6,0.4098798775091268,True
1994-03-05,358.7,-0.5200659027784127,True
1994-03-12,359.8,0.549988165613911,True
1994-03-19,360.4,1.1200420889607585,True
1994-03-26,360.8,1.4900958735262293,True
1994-04-02,360.6,1.2601495255634632,True
1994-04-09,361.0,1.6302030513148225,True
1994-04-16,361.0,1.6002564570122217,True
1994-04-23,361.3,1.8703097488766502,True
1994-04-30,362.2,2.7403629331183197,True
1994-05-07,361.6,2.110416015936778,False
1994-05-14,361.4,1.8804690035207727,False
1994-05-21,361.7,2.1505219020484105,False
1994-05-28,361.9,2.3205747176869522,False
1994-06-04,361.0,1.3906274565929948,False
1994-06-11,361.0,1.360680124912335,False
1994-06-18,360.9,1.2307327287799694,False
1994-06-25,360.7,1.0007852743204353,False
1994-07-02,360.2,0.47083776764714,False
1994-07-09,359.9,0.1408902148630773,False
1994-07-16,359.4,-0.3890573779397073,False
1994-07-23,359.0,-0.8190050046797523,False
1994-07-30,358.8,-1.048952659286499,False
1994-08-06,358.1,-1.7789003357000865,False
1994-08-13,357.5,-2.4088480278712723,False
1994-08-20,357.6,-2.338795729761614,False
1994-08-27,356.3,-3.668743435343572,False
1994-09-03,356.4,-3.5986911386001452,False
1994-09-10,356.4,-3.6286388335250876,False
1994-09-17,355.4,-4.658586514122931,False
1994-09-24,355.5,-4.588534174409006,True
1994-10-01,355.4,-4.718481808409365,True
1994-10-08,355.8,-4.3484294101607475,True
1994-10-15,356.0,-4.1783769737106695,True
1994-10-22,356.3,-3.908324493117334,True
1994-10-29,356.6,-3.638271962449778,True
1994-11-05,356.9,-3.3682193757878167,True
1994-11-12,357.4,-2.898166727221735,True
1994-11-19,357.9,-2.4281140108528234,True
1994-11-26,358.1,-2.2580612207930244,True
1994-12-03,358.4,-1.9880083511650923,True
1994-12-10,359.1,-1.317955396102377,True
1994-12-17,359.2,-1.247902349749097,True
1994-12-24,359.1,-1.377849206260123,True
1994-12-31,359.5,-1.0077959598011716,True
1995-01-07,359.6,-0.937742604548589,True
1995-01-14,360.2,-0.36768913468949904,True
1995-01-21,360.1,-0.4976355444217688,True
1995-01-28,360.0,-0.6275818279541454,True
1995-02-04,360.6,-0.05752797950577815,True
1995-02-11,361.0,0.31252600669313324,True
1995-02-18,360.8,0.08258013640170248,True
1995-02-25,361.3,0.552634415368459,True
1995-03-04,362.2,1.4226888493309389,True
1995-03-11,361.2,0.3927434440162756,True
1995-03-18,360.9,0.06279820514049561,True
1995-03-25,362.0,1.1328531384092457,True
1995-04-01,363.8,2.902908249517054,True
1995-04-08,363.4,2.4729635441480013,True
1995-04-15,363.3,2.3430190279753447,True
1995-04-22,362.8,1.8130747066614958,False
1995-04-29,363.5,2.483130585858305,False
1995-05-06,363.2,2.153186671206754,True
1995-05-13,364.1,3.023242968337115,True
1995-05-20,364.1,2.993299482868906,True
1995-05-27,363.4,2.2633562204109126,False
1995-06-03,363.9,2.733413186561279,False
1995-06-10,363.4,2.20347038690727,False
1995-06-17,362.9,1.6735278270254526,False
1995-06-24,362.8,1.543585512481684,False
1995-07-01,362.5,1.2136434488310215,False
1995-07-08,362.2,0.8837016416177903,False
1995-07-15,361.9,0.5537600963756972,False
1995-07-22,361.5,0.12381881862756927,False
1995-07-29,360.9,-0.50612218611451,False
1995-08-05,360.4,-1.0360629123490526,False
1995-08-12,359.2,-2.2660033545854503,False
1995-08-19,358.7,-2.79594350734385,False
1995-08-26,359.2,-2.3258833651549935,False
1995-09-02,357.3,-4.255822922560469,False
1995-09-09,358.5,-3.0857621741126877,False
1995-09-16,358.5,-3.115701114374531,False
1995-09-23,358.2,-3.4456397379199757,False
1995-09-30,357.5,-4.175578039333345,True
1995-10-07,357.6,-4.105516013210092,False
1995-10-14,357.6,-4.135453654156208,True
1995-10-21,358.0,-3.7653909567883375,True
1995-10-28,358.2,-3.595327915734117,True
1995-11-04,359.1,-2.7252645256315873,True
1995-11-11,359.4,-2.4552007811299745,True
1995-11-18,359.6,-2.285136676888783,True
1995-11-25,359.8,-2.115072207578578,True
1995-12-02,360.1,-1.8450073678804984,True
1995-12-09,360.4,-1.574942152486642,True
1995-12-16,360.5,-1.5048765560994184,True
1995-12-23,360.8,-1.2348105734324122,True
1995-12-30,361.7,-0.3647441992098379,True
1996-01-06,361.8,-0.29467742816638065,True
1996-01-13,362.0,-0.12461025504791223,True
1996-01-20,362.1,-0.05454267461067275,True
1996-01-27,362.2,0.015525318378138309,True
1996-02-03,362.6,0.3855937291407372,True
1996-02-10,363.1,0.8556625628884831,True
1996-02-17,363.0,0.7257318248219349,True
1996-02-24,364.0,1.6958015201311696,True
1996-03-02,363.8,1.4658716539952934,True
1996-03-09,363.6,1.2359422315827828,True
1996-03-16,364.1,1.7060132580512573,True
1996-03-23,364.5,2.0760847385477064,True
1996-03-30,364.3,1.8461566782083878,True
1996-04-06,364.5,2.0162290821586453,True
1996-04-13,364.8,2.2863019555134088,True
1996-04-20,364.4,1.856375303376467,True
1996-04-27,365.1,2.526449130841229,True
1996-05-04,364.9,2.2965234429901216,True
1996-05-11,365.3,2.666598244894942,True
1996-05-18,365.7,3.0366735416167216,True
1996-05-25,365.4,2.706749338205782,False
1996-06-01,364.8,2.0768256397016103,False
1996-06-08,365.1,2.346902451133076,False
1996-06-15,365.2,2.4169797775181223,False
1996-06-22,365.0,2.187057623864291,False
1996-06-29,364.3,1.4571359951679597,False
1996-07-06,364.1,1.2272148964151484,False
1996-07-13,363.7,0.7972943325807478,False
1996-07-20,363.3,0.3673743086293939,False
1996-07-27,362.8,-0.16254517048548678,False
1996-08-03,361.7,-1.292464099820961,False
1996-08-10,362.1,-0.9223824744448166,False
1996-08-17,361.2,-1.8523002894357887,False
1996-08-24,360.8,-2.2822175398830495,False
1996-08-31,360.8,-2.312134220886776,False
1996-09-07,359.8,-3.3420503275577857,False
1996-09-14,359.8,-3.371965855017663,False
1996-09-21,359.0,-4.201880798398577,False
1996-09-28,359.0,-4.231795152843688,False
1996-10-05,359.4,-3.8617089135067317,True
1996-10-12,359.5,-3.7916220755522545,True
1996-10-19,359.8,-3.5215346341554437,True
1996-10-26,359.8,-3.5514465845024006,True
1996-11-02,359.9,-3.4813579217898223,True
1996-11-09,360.5,-2.911268641225149,True
1996-11-16,360.7,-2.74117873802669,True
1996-11-23,361.2,-2.271088207423361,True
1996-11-30,361.4,-2.1009970446548323,True
1996-12-07,361.9,-1.6309052449715864,True
1996-12-14,362.6,-0.9608128036347807,True
1996-12-21,362.4,-1.1907197159164298,True
1996-12-28,362.6,-1.02062597709903,True
1997-01-04,362.9,-0.750531582476242,True
1997-01-11,363.0,-0.6804365273519579,True
1997-01-18,363.1,-0.6103408070411547,True
1997-01-25,363.5,-0.2402444168695297,True
1997-02-01,363.2,-0.5701473521733647,True
1997-02-08,364.1,0.29995039170023574,True
1997-02-15,364.0,0.17004881939328698,True
1997-02-22,364.2,0.34014793553734535,True
1997-03-01,364.5,0.6102477447530532,True
1997-03-08,364.1,0.18034825165034363,True
1997-03-15,364.1,0.1504494608283835,True
1997-03-22,364.7,0.7205513768755623,True
1997-03-29,365.4,1.390654004369651,True
1997-04-05,365.8,1.760757347877643,True
1997-04-12,366.2,2.1308614119557205,True
1997-04-19,366.6,2.5009662011494243,True
1997-04-26,366.7,2.5710717199933697,True
1997-05-03,366.7,2.541177973011713,False
1997-05-10,366.8,2.611284964717697,False
1997-05-17,367.0,2.7813926996137184,False
1997-05-24,366.6,2.3515011821917255,False
1997-05-31,366.3,2.0216104169326172,False
1997-06-07,365.7,1.3917204083067531,False
1997-06-14,365.6,1.261831160773795,False
1997-06-21,365.5,1.1319426787823659,False
1997-06-28,365.1,0.7020549667707314,False
1997-07-05,365.0,0.5721680291661073,False
1997-07-12,364.6,0.14228187038520446,False
1997-07-19,364.1,-0.38760350516622566,False
1997-07-26,363.8,-0.7174880930929817,False
1997-08-02,363.3,-1.2473718890107648,False
1997-08-09,363.3,-1.2772548885458832,False
1997-08-16,362.6,-2.0071370873354795,False
1997-08-23,361.5,-3.137018481027326,False
1997-08-30,361.6,-3.0668990652800403,False
1997-09-06,360.6,-4.096778835763018,False
1997-09-13,360.2,-4.526657788156228,False
1997-09-20,360.0,-4.756535918150462,False
1997-09-27,359.8,-4.986413221447378,True
1997-10-04,360.5,-4.316289693759131,True
1997-10-11,360.4,-4.446165330808867,True
1997-10-18,361.0,-3.87604012833026,True
1997-10-25,361.1,-3.8059140820678863,True
1997-11-01,361.7,-3.235787187776964,True
1997-11-08,362.1,-2.8656594412234426,True
1997-11-15,362.0,-2.995530838184152,True
1997-11-22,362.6,-2.4254013744464373,True
1997-11-29,363.5,-1.5552710458085812,True
1997-12-06,363.9,-1.1851398480795865,True
1997-12-13,363.9,-1.2150077770789949,True
1997-12-20,364.2,-0.944874828637353,True
1997-12-27,365.0,-0.17474099859583703,True
1998-01-03,365.2,-0.00460628280632136,True
1998-01-10,365.3,0.06552932286859914,True
1998-01-17,365.3,0.035665822555415616,True
1998-01-24,365.3,0.005803220370012241,True
1998-01-31,365.6,0.27594152041757525,True
1998-02-07,366.0,0.6460807267924906,True
1998-02-14,365.5,0.11622084357833273,True
1998-02-21,366.0,0.5863618748480235,True
1998-02-28,367.3,1.8565038246638323,True
1998-03-07,367.0,1.5266466970770125,True
1998-03-14,366.6,1.096790496128392,True
1998-03-21,367.4,1.866935225847783,True
1998-03-28,368.5,2.9370808902544923,True
1998-04-04,368.6,3.007227493356936,True
1998-04-11,368.6,2.9773750391528893,True
1998-04-18,368.0,2.3475235316292355,True
1998-04-25,368.9,3.217672974762195,True
1998-05-02,369.1,3.3878233725174596,True
1998-05-09,368.8,3.057974728849615,True
1998-05-16,368.5,2.728127047702685,True
1998-05-23,369.6,3.798280333010041,False
1998-05-30,369.7,3.8684345886941287,False
1998-06-06,369.4,3.5385898186667646,False
1998-06-13,368.8,2.908746026829135,False
1998-06-20,368.5,2.5789032170713426,False
1998-06-27,368.3,2.3490613932730753,False
1998-07-04,368.0,2.0192205593031076,False
1998-07-11,367.5,1.4893807190196071,False
1998-07-18,367.6,1.559541876269975,False
1998-07-25,367.3,1.2297040348906307,False
1998-08-01,366.8,0.6998671987076364,False
1998-08-08,366.4,0.27003137153599255,False
1998-08-15,365.6,-0.5598034428197707,False
1998-08-22,365.6,-0.5896372405661623,False
1998-08-29,364.2,-2.0194700179201845,False
1998-09-05,364.7,-1.5493017711096968,False
1998-09-12,363.9,-2.379132496373245,False
1998-09-19,363.5,-2.8089621899600843,False
1998-09-26,363.6,-2.73879084813035,True
1998-10-03,364.0,-2.3686184671548745,True
1998-10-10,364.1,-2.2984450433150982,True
1998-10-17,364.4,-2.0282705729033523,True
1998-10-24,364.4,-2.0580950522225976,True
1998-10-31,364.7,-1.7879184775866293,True
1998-11-07,365.0,-1.5177408453199632,True
1998-11-14,365.4,-1.1475621517577679,True
1998-11-21,365.8,-0.7773823932460004,True
1998-11-28,366.0,-0.607201566141498,True
1998-12-05,366.4,-0.2370196668117046,True
1998-12-12,366.7,0.033163308365317334,True
1998-12-19,367.3,0.6033473630005233,True
1998-12-26,367.3,0.5735325006942844,True
1999-01-02,367.5,0.7437187250361035,True
1999-01-09,367.8,1.013906039604933,True
1999-01-16,367.8,0.9840944479687437,True
1999-01-23,368.3,1.4542839536850352,True
1999-01-30,369.2,2.3244745603002457,True
1999-02-06,369.1,2.1946662713505134,False
1999-02-13,368.8,1.86485909036071,True
1999-02-20,369.0,2.0350530208453392,True
1999-02-27,368.5,1.505248066308127,True
1999-03-06,368.1,1.075444230241942,True
1999-03-13,369.5,2.4456415161288874,True
1999-03-20,370.2,3.115839927440504,True
1999-03-27,370.6,3.486039467637454,True
1999-04-03,371.1,3.956240140169598,True
1999-04-10,371.5,4.326441948476258,False
1999-04-17,371.0,3.796644895985935,True
1999-04-24,370.3,3.0668489861162698,False
1999-05-01,370.8,3.5370542222742642,False
1999-05-08,371.3,4.007260607856267,False
1999-05-15,371.0,3.6774681462476337,False
1999-05-22,370.8,3.4476768408232488,False
1999-05-29,370.3,2.9178866949471285,False
1999-06-05,370.9,3.4880977119725003,False
1999-06-12,370.3,2.85830989524203,False
1999-06-19,369.9,2.4285232480874015,False
1999-06-26,369.9,2.398737773829737,False
1999-07-03,369.4,1.8689534757793922,False
1999-07-10,370.1,2.539170357235946,False
1999-07-17,369.5,1.9093884214881882,False
1999-07-24,368.6,0.9796076718142785,False
1999-07-31,367.4,-0.25017188851848005,False
1999-08-07,367.6,-0.07995025625331209,False
1999-08-14,366.7,-1.009727428144572,False
1999-08-21,366.4,-1.3395034009569144,False
1999-08-28,366.1,-1.669278171465919,False
1999-09-04,364.1,-3.6990517364581024,False
1999-09-11,364.7,-3.128824092730497,False
1999-09-18,365.2,-2.658595237090765,False
1999-09-25,364.7,-3.1883651663576416,True
1999-10-02,364.5,-3.418133877360333,True
1999-10-09,365.0,-2.947901366938879,True
1999-10-16,364.9,-3.0776676319441094,True
1999-10-23,365.6,-2.407432669237437,True
1999-10-30,365.7,-2.3371964756913144,True
1999-11-06,366.2,-1.866959048188562,True
1999-11-13,366.7,-1.3967203836230624,True
1999-11-20,366.6,-1.5264804788990887,True
1999-11-27,367.1,-1.056239330932101,True
1999-12-04,367.4,-0.7859969366480186,True
1999-12-11,368.0,-0.2157532929833792,True
1999-12-18,368.0,-0.24550839688583892,True
1999-12-25,368.2,-0.07526224531341086,True
2000-01-01,368.6,0.29498516476490977,True
2000-01-08,368.5,0.1652338363693957,True
2000-01-15,369.0,0.6354837725097582,True
2000-01-22,369.8,1.4057349761847604,True
2000-01-29,369.2,0.7759874503825017,True
2000-02-05,369.1,0.6462411980805314,True
2000-02-12,369.6,1.116496222245246,True
2000-02-19,369.3,0.7867525258326395,True
2000-02-26,369.5,0.957010111787838,True
2000-03-04,370.0,1.4272689830452805,True
2000-03-11,370.0,1.3975291425286969,True
2000-03-18,370.9,2.267790593150835,True
2000-03-25,370.7,2.0380533378140626,True
2000-04-01,370.9,2.2083173794097775,True
2000-04-08,371.7,2.978582720818622,True
2000-04-15,371.8,3.048849364910666,True
2000-04-22,372.0,3.2191173145450307,True
2000-04-29,371.3,2.489386572570311,True
2000-05-06,371.2,2.359657141824073,False
2000-05-13,371.7,2.829929025133538,True
2000-05-20,371.9,3.0002022253148084,True
2000-05-27,371.8,2.870476745173562,True
2000-06-03,371.9,2.9407525875043916,False
2000-06-10,371.6,2.611029755091522,False
2000-06-17,371.7,2.6813082507081276,False
2000-06-24,371.3,2.251588077116878,False
2000-07-01,370.8,1.721869237069427,False
2000-07-08,370.0,0.8921517333070028,False
2000-07-15,370.2,1.0624355685599198,False
2000-07-22,369.7,0.5327207455477492,False
2000-07-29,369.0,-0.19699273302063602,False
2000-08-05,368.7,-0.5267048644471402,False
2000-08-12,368.3,-0.9564156460443201,False
2000-08-19,367.7,-1.5861250751356124,False
2000-08-26,367.1,-2.2158331490550722,False
2000-09-02,367.2,-2.1455398651476116,False
2000-09-09,366.7,-2.6752452207687156,False
2000-09-16,366.2,-3.204949213284806,False
2000-09-23,366.2,-3.234651840072843,False
2000-09-30,366.4,-3.064353098520769,True
2000-10-07,366.3,-3.194052986026918,True
2000-10-14,366.6,-2.923751500000776,True
2000-10-21,366.7,-2.853448637862357,True
2000-10-28,367.3,-2.2831443970423493,True
2000-11-04,367.6,-2.0128387749822423,True
2000-11-11,368.0,-1.6425317691343366,True
2000-11-18,368.6,-1.072223376961631,True
2000-11-25,368.3,-1.401913595937856,True
2000-12-02,369.0,-0.7316024235474856,True
2000-12-09,369.6,-0.16128985728562384,True
2000-12-16,369.3,-0.4909758946583338,True
2000-12-23,369.5,-0.3206605331823198,True
2000-12-30,369.8,-0.05034377038492721,True
2001-01-06,369.8,-0.08002560380441537,True
2001-01-13,370.2,0.29029396901034943,True
2001-01-20,369.9,-0.03938504950031074,True
2001-01-27,370.8,0.8309373430932965,True
2001-02-03,371.3,1.3012611492098927,True
2001-02-10,371.1,1.0715863712577516,True
2001-02-17,371.7,1.6419130116341307,True
2001-02-24,371.2,1.1122410727257375,True
2001-03-03,372.2,2.082570556908479,True
2001-03-10,372.2,2.052901466547439,True
2001-03-17,372.1,1.9232338039972205,True
2001-03-24,371.8,1.5935675716013407,True
2001-03-31,372.0,1.7639027716927558,True
2001-04-07,372.7,2.43423940659369,True
2001-04-14,372.7,2.4045774786156358,True
2001-04-21,373.0,2.6749169900592733,True
2001-04-28,372.7,2.3452579432146194,True
2001-05-05,373.7,3.315600340360902,True
2001-05-12,373.9,3.4859441837666054,True
2001-05-19,373.7,3.2562894756894707,False
2001-05-26,373.9,3.4266362183765295,False
2001-06-02,373.8,3.296984414064127,False
2001-06-09,373.1,2.5673340649777288,False
2001-06-16,372.8,2.2376851733320677,False
2001-06-23,372.9,2.3080377413313045,False
2001-06-30,372.7,2.0783917711686968,False
2001-07-07,372.1,1.4487472650268955,False
2001-07-14,371.3,0.6191042250776491,False
2001-07-21,371.2,0.4894626534820645,False
2001-07-28,370.6,-0.14017744760946016,False
2001-08-04,369.9,-0.8698160760574183,False
2001-08-11,369.5,-1.2994532297327623,False
2001-08-18,369.3,-1.5290889065174724,False
2001-08-25,369.0,-1.8587231043042038,False
2001-09-01,368.4,-2.488355820996219,False
2001-09-08,368.2,-2.7179870545076596,False
2001-09-15,368.0,-2.947616802763264,False
2001-09-22,367.4,-3.577245063698797,False
2001-09-29,367.4,-3.6068718352603355,True
2001-10-06,367.8,-3.2364971154050295,True
2001-10-13,367.6,-3.4661209021007835,True
2001-10-20,368.1,-2.995743193326007,True
2001-10-27,368.7,-2.42536398707,True
2001-11-03,368.7,-2.4549832813327725,True
2001-11-10,368.8,-2.384601074125044,True
2001-11-17,369.7,-1.5142173634684468,True
2001-11-24,370.3,-0.9438321473950282,True
2001-12-01,370.3,-0.9734454239479078,True
2001-12-08,370.8,-0.5030571911807442,True
2001-12-15,371.2,-0.1326674471580418,True
2001-12-22,371.3,-0.062276189954900474,True
